Country,Year,Current_account_balance_pct_of_GDP,External_debt_stocks_pct_of_GNI,Foreign_direct_investment_net_inflows_pct_of_GDP
Bangladesh,2003.0,0.218816448007947,29.4649511156153,0.445960783298092
Bangladesh,2004.0,-0.428022753319865,29.0231053050116,0.689472335587341
Bangladesh,2005.0,-0.250074173604547,25.5020847255283,1.17065167448603
Bangladesh,2006.0,1.66592495150091,26.5815575749539,0.635863899506714
Bangladesh,2007.0,1.07621521358966,25.4056316582734,0.817756922700044
Bangladesh,2008.0,1.01071124669571,23.6567567728032,1.44965791615761
Bangladesh,2009.0,3.47023264645131,22.9455982553559,0.879517142536145
Bangladesh,2010.0,1.82909794723498,21.3233746649766,1.06896766308322
Bangladesh,2011.0,-0.125842241657654,19.4870042621521,0.983399364184761
Bangladesh,2012.0,1.93195276968292,20.1641903015642,1.18850391920184
Bangladesh,2013.0,1.3723251518825,20.0259278722599,1.73532012481503
Bangladesh,2014.0,0.437159797644511,19.1269964203113,1.46870305074204
Bangladesh,2015.0,1.32188871858147,18.6247057162,1.45078245529361
Bangladesh,2016.0,0.351171861174517,14.9717904789002,0.879528340272002
Bangladesh,2017.0,-2.03756600416726,16.8057450414319,0.616341784631384
Bangladesh,2018.0,-2.20783912081882,17.0924802738604,0.753549134128693
Bangladesh,2019.0,-0.839485005371136,17.0856511809436,0.543244141585066
Bangladesh,2020.0,0.318940441964321,18.8853836099419,0.407859894856918
Bangladesh,2021.0,-3.78969259910935,20.8766117836117,0.414118154040596
Bangladesh,2022.0,-3.13772027380244,20.281806187216,0.355308723397179
Bangladesh,2023.0,1.00306769537462,22.3023475622467,0.316668220633918
Bangladesh,2024.0,0.415542395803935,22.3023475622467,0.33465029131309
Belgium,2000.0,4.49803373016796,19.4905310721105,37.4753122979087
Belgium,2001.0,4.49803373016796,19.4905310721105,37.2564694834172
Belgium,2002.0,4.49803373016796,19.4905310721105,7.01242443993657
Belgium,2003.0,3.39723910068488,19.4905310721105,10.8648744877519
Belgium,2004.0,3.09695508992498,19.4905310721105,12.0521106747569
Belgium,2005.0,1.99655304871952,19.4905310721105,8.72717720186463
Belgium,2006.0,1.85028932301471,19.4905310721105,14.4078713936676
Belgium,2007.0,1.49569237465597,19.4905310721105,20.5026740062328
Belgium,2008.0,-0.831236474764241,19.4905310721105,36.8029204549977
Belgium,2009.0,1.80970941708578,19.4905310721105,15.948905674901
Belgium,2010.0,1.52379368667185,19.4905310721105,26.0596407490289
Belgium,2011.0,-1.9288774755617,19.4905310721105,31.03668843113
Belgium,2012.0,-0.0829864949097406,19.4905310721105,2.36956900950956
Belgium,2013.0,0.969084734716925,19.4905310721105,-5.65561784857252
Belgium,2014.0,0.751219410488651,19.4905310721105,-2.82643623555084
Belgium,2015.0,1.38017908454948,19.4905310721105,-4.23261410354123
Belgium,2016.0,0.558076934849912,19.4905310721105,12.1319420227113
Belgium,2017.0,0.702363722625537,19.4905310721105,-7.44423790176632
Belgium,2018.0,-0.874098516086553,19.4905310721105,-7.66649538713467
Belgium,2019.0,0.123098549898876,19.4905310721105,-1.97252997818916
Belgium,2020.0,0.874586400402744,19.4905310721105,-5.74235227142936
Belgium,2021.0,1.86547183949262,19.4905310721105,5.90579710551218
Belgium,2022.0,-1.18441103993682,19.4905310721105,2.00046456440556
Belgium,2023.0,-0.698532214136678,19.4905310721105,-0.430636340673633
Belgium,2024.0,-0.854540573985078,19.4905310721105,-5.35222375929353
Canada,2000.0,2.48322832733607,19.4905310721105,9.17102428671511
Canada,2001.0,2.13236979231819,19.4905310721105,3.84192129292478
Canada,2002.0,1.64503032397306,19.4905310721105,3.21914767807145
Canada,2003.0,1.16498813828327,19.4905310721105,0.782967555453216
Canada,2004.0,2.26315076447856,19.4905310721105,0.141465896048034
Canada,2005.0,1.86965618692433,19.4905310721105,2.17816380917594
Canada,2006.0,1.36365624553912,19.4905310721105,4.87410128955105
Canada,2007.0,0.752359497275173,19.4905310721105,8.20055904886214
Canada,2008.0,0.204634001322009,19.4905310721105,4.5151371416977
Canada,2009.0,-2.96628242314574,19.4905310721105,1.52413118076926
Canada,2010.0,-3.59618567149688,19.4905310721105,1.83725638740881
Canada,2011.0,-2.77400602599856,19.4905310721105,2.13783310760835
Canada,2012.0,-3.53224767688727,19.4905310721105,2.70016900895675
Canada,2013.0,-3.14687545091254,19.4905310721105,3.62980398357006
Canada,2014.0,-2.31892137730875,19.4905310721105,3.55390337011002
Canada,2015.0,-3.51398716666025,19.4905310721105,3.85389453706153
Canada,2016.0,-3.093111446907,19.4905310721105,2.23835012140903
Canada,2017.0,-2.8034274767599,19.4905310721105,1.53752071953934
Canada,2018.0,-2.38507161087906,19.4905310721105,2.46931207254863
Canada,2019.0,-1.9517027481858,19.4905310721105,2.80676687017653
Canada,2020.0,-2.01049352658992,19.4905310721105,1.75897085668576
Canada,2021.0,-0.0219632282728957,19.4905310721105,2.97618288160973
Canada,2022.0,-0.288416485092606,19.4905310721105,2.29317324184365
Canada,2023.0,-0.633319898544559,19.4905310721105,1.93601776565032
Canada,2024.0,-0.461744367419551,19.4905310721105,2.77275799459458
China,2000.0,1.67667411710879,12.1927786705436,3.43984725315719
China,2001.0,1.28417196444636,13.9608819417593,3.47245235578959
China,2002.0,2.37759984341841,12.741423667485,3.56241418263928
China,2003.0,2.55665409110255,12.5559216134546,3.43849537731211
China,2004.0,3.47450259619584,12.6836881505815,3.43299015092913
China,2005.0,5.71199843031159,12.593639357984,4.49218509012467
China,2006.0,8.30532573537484,11.8828661329439,4.44499743873597
China,2007.0,9.79958953536148,10.6157965345491,4.3353750023692
China,2008.0,9.01086996317632,8.35888541397525,3.67520717506327
China,2009.0,4.68740638141982,8.92364851883977,2.52538984334254
China,2010.0,3.8402567341525,12.2541297504158,3.93541996731513
China,2011.0,1.77399724587567,14.0915092088721,3.65069190228425
China,2012.0,2.48328422404794,13.4881901596403,2.78099138181613
China,2013.0,1.52111320885029,15.5960421325697,2.98598708261986
China,2014.0,2.21130586371267,16.9548419226657,2.51155883670463
China,2015.0,2.59752794949746,12.1154906525366,2.14957284731564
China,2016.0,1.67018709565352,12.6494291599102,1.52539470315395
China,2017.0,1.50488723669316,13.9154855194928,1.32468971748483
China,2018.0,0.170563391928727,14.1794107921144,1.66361992284408
China,2019.0,0.706790487310523,14.8466857677962,1.28549226847992
China,2020.0,1.65930095801393,15.9657544053211,1.68770756292082
China,2021.0,1.93875176197337,15.3950356395985,1.8903454142588
China,2022.0,2.42059259149418,13.8085068654993,1.03841365474349
China,2023.0,1.4415829879426,13.7159179498305,0.280991103634816
China,2024.0,2.2616499482671,13.7159179498305,0.0989988051182737
Croatia,2000.0,-1.52722841882587,19.4905310721105,4.58593627511279
Croatia,2001.0,-2.23834054152959,19.4905310721105,4.4945739209067
Croatia,2002.0,-6.2103221208118,19.4905310721105,3.66542521482355
Croatia,2003.0,-9.1066358196642,19.4905310721105,5.23880665324196
Croatia,2004.0,-6.14980575305841,19.4905310721105,3.14124376125564
Croatia,2005.0,-7.53586560507973,19.4905310721105,4.03155518239355
Croatia,2006.0,-7.88339836164573,19.4905310721105,6.74853509660753
Croatia,2007.0,-8.01470793790892,19.4905310721105,7.8346433188692
Croatia,2008.0,-10.9274578709008,19.4905310721105,7.66605422421404
Croatia,2009.0,-6.55650234772972,19.4905310721105,4.92541459314338
Croatia,2010.0,-2.51814375609402,19.4905310721105,2.61954028140033
Croatia,2011.0,-1.66224275963357,19.4905310721105,1.9855409036994
Croatia,2012.0,-0.36132279399116,19.4905310721105,2.54569948440014
Croatia,2013.0,-0.858964118871848,19.4905310721105,1.59377624608893
Croatia,2014.0,0.393612117446996,19.4905310721105,5.34746591045471
Croatia,2015.0,2.81569132776122,19.4905310721105,0.95805116174867
Croatia,2016.0,2.46258877507004,19.4905310721105,2.99014228580785
Croatia,2017.0,4.05033996072395,19.4905310721105,3.23999605818927
Croatia,2018.0,1.21879362311209,19.4905310721105,2.66911435553493
Croatia,2019.0,2.63940414879378,19.4905310721105,6.47277176941678
Croatia,2020.0,-0.79471642197724,19.4905310721105,2.53910439982718
Croatia,2021.0,0.807872377612066,19.4905310721105,7.42706757670832
Croatia,2022.0,-3.68078262891498,19.4905310721105,5.51610421858619
Croatia,2023.0,0.753574362369111,19.4905310721105,3.95990588027565
Croatia,2024.0,-1.13396578057263,19.4905310721105,5.04216663315136
France,2000.0,1.1848394944316,19.4905310721105,3.04117027418416
France,2001.0,1.52989945223821,19.4905310721105,3.65899790543178
France,2002.0,1.18270439802011,19.4905310721105,3.45413596292303
France,2003.0,0.871063406872808,19.4905310721105,2.30782482603352
France,2004.0,0.434470120439983,19.4905310721105,1.68777447237363
France,2005.0,-0.0065091917770309,19.4905310721105,3.88373065839251
France,2006.0,0.0221896585541474,19.4905310721105,3.40646118259264
France,2007.0,-0.328279950461903,19.4905310721105,3.15449449926763
France,2008.0,-0.962244945077225,19.4905310721105,2.32326700027606
France,2009.0,-0.81848014778611,19.4905310721105,0.682311492843149
France,2010.0,-0.832545468638349,19.4905310721105,1.46961673029144
France,2011.0,-1.02802797917579,19.4905310721105,1.54005293306163
France,2012.0,-1.22530807843013,19.4905310721105,1.22790071519382
France,2013.0,-0.59799045690811,19.4905310721105,1.18823404938295
France,2014.0,-0.962733699381151,19.4905310721105,0.176974174772525
France,2015.0,-0.334528437032909,19.4905310721105,1.76596182973896
France,2016.0,-0.538632351885894,19.4905310721105,1.44200321416196
France,2017.0,-0.474615185215669,19.4905310721105,1.68928072199317
France,2018.0,-0.735670615255371,19.4905310721105,2.78594184568695
France,2019.0,0.587362764575748,19.4905310721105,1.96486943301562
France,2020.0,-2.00313613657686,19.4905310721105,0.731471704018579
France,2021.0,0.244238511780542,19.4905310721105,3.30405312221271
France,2022.0,-1.18259080268105,19.4905310721105,3.91856445477022
France,2023.0,-0.993970970723725,19.4905310721105,0.288462113991059
France,2024.0,0.391586848719543,19.4905310721105,1.75317440995299
Germany,2000.0,-1.5131310276989,19.4905310721105,12.6085323042305
Germany,2001.0,-0.17042466008937,19.4905310721105,2.89610853662772
Germany,2002.0,1.98424702046954,19.4905310721105,2.43861371432105
Germany,2003.0,1.53250948753762,19.4905310721105,2.5802310174772
Germany,2004.0,4.53374240243279,19.4905310721105,-0.715503012520617
Germany,2005.0,4.64324145764123,19.4905310721105,2.06799391408494
Germany,2006.0,5.83661726884206,19.4905310721105,2.87049561649648
Germany,2007.0,6.70574096490581,19.4905310721105,1.4594247021417
Germany,2008.0,5.57681458234834,19.4905310721105,0.812719205455151
Germany,2009.0,5.87415966958685,19.4905310721105,1.62945868783671
Germany,2010.0,5.77101102573257,19.4905310721105,2.48078642393235
Germany,2011.0,6.25886646333735,19.4905310721105,2.55005949502613
Germany,2012.0,7.19271816687105,19.4905310721105,1.8189263536368
Germany,2013.0,6.72723104677662,19.4905310721105,1.76465787052263
Germany,2014.0,7.19249005241927,19.4905310721105,0.437659919660916
Germany,2015.0,8.10033539639848,19.4905310721105,1.82321441511708
Germany,2016.0,8.89985353214632,19.4905310721105,1.64319555960592
Germany,2017.0,8.08358573755333,19.4905310721105,2.89088052868023
Germany,2018.0,8.44474369079797,19.4905310721105,4.00421026360441
Germany,2019.0,7.88005874480123,19.4905310721105,1.90698688059703
Germany,2020.0,6.34985102790796,19.4905310721105,4.48666571074036
Germany,2021.0,6.93113737824586,19.4905310721105,2.93470785974787
Germany,2022.0,3.88506689580802,19.4905310721105,2.0947134896352
Germany,2023.0,5.55668585897884,19.4905310721105,1.71109200964451
Germany,2024.0,5.73091235034847,19.4905310721105,1.02145633651483
India,2000.0,-0.982342580017138,21.8228803066691,0.765211694280819
India,2001.0,0.290495460210207,20.6760979408451,1.05638020993358
India,2002.0,1.37093793900847,20.6731997171964,1.01156946489919
India,2003.0,1.44355773291234,19.7091758741244,0.605887857091794
India,2004.0,0.110018010197153,17.5588240572864,0.765596855110284
India,2005.0,-1.25350400207393,14.8800140528443,0.886098378458823
India,2006.0,-0.988988302952292,17.0996791242773,2.13016842534495
India,2007.0,-0.66371764877261,16.8414102457773,2.07339404668754
India,2008.0,-2.58337749259838,19.0572058938661,3.62052323540171
India,2009.0,-1.95146209111802,19.2155611185983,2.6515903323548
India,2010.0,-3.25348368945179,17.520327243228,1.6350340943491
India,2011.0,-3.42928468606061,18.5055609944676,2.0020634629993
India,2012.0,-5.00488971805303,21.7351878662519,1.31293453035324
India,2013.0,-2.64566711733892,23.3008757774803,1.5162764665975
India,2014.0,-1.33950896483453,22.7049198417658,1.69565958990807
India,2015.0,-1.06754907167965,23.0297689509967,2.09211521443253
India,2016.0,-0.52788060603752,20.0812235448632,1.9373641224439
India,2017.0,-1.43948820320989,19.5049373712632,1.50731583255894
India,2018.0,-2.42697545810527,19.4905310721105,1.55821483801456
India,2019.0,-1.04961203910072,19.9766366353145,1.78482633957161
India,2020.0,1.22362111042791,21.4094740100862,2.40620322673636
India,2021.0,-1.05524166809383,19.5524130311129,1.41217101040888
India,2022.0,-2.36247481487452,18.6103165564092,1.49248825904
India,2023.0,-0.878449448896405,18.398392023483,0.771720975088408
India,2024.0,-0.828801355740078,18.398392023483,0.705636448953538
Iran,2000.0,11.3886353724995,8.01538330547552,0.0355866340459482
Iran,2001.0,11.3886353724995,6.51131335549761,0.321660450665872
Iran,2002.0,11.3886353724995,6.92658410154237,2.73611498143821
Iran,2003.0,11.3886353724995,9.35332174710251,1.89418626210645
Iran,2004.0,11.3886353724995,11.1765009657575,1.61769687940599
Iran,2005.0,11.3886353724995,9.5267245502464,1.28425430110396
Iran,2006.0,11.3886353724995,7.71290041746767,0.872560020168686
Iran,2007.0,11.3886353724995,5.94087508699143,0.576946135205803
Iran,2008.0,11.3886353724995,3.93382531374227,0.487596567099901
Iran,2009.0,11.3886353724995,4.49584531159985,0.720530462049909
Iran,2010.0,11.3886353724995,4.05805118001816,0.749168626269064
Iran,2011.0,11.3886353724995,2.74169060239135,0.679834574763516
Iran,2012.0,11.3886353724995,1.15421603802317,0.723850091355471
Iran,2013.0,11.3886353724995,1.39260534305275,0.609501593960532
Iran,2014.0,11.3886353724995,1.25206746599556,0.45545387401938
Iran,2015.0,11.3886353724995,1.57653508272573,0.500987695412685
Iran,2016.0,11.3886353724995,1.31827151241227,0.734572212152823
Iran,2017.0,11.3886353724995,1.39231179104553,1.02602633275785
Iran,2018.0,11.3886353724995,1.43997047778518,0.59491541906349
Iran,2019.0,11.3886353724995,1.45553662774804,0.452147955088118
Iran,2020.0,11.3886353724995,2.07575442854437,0.511850015625005
Iran,2021.0,11.3886353724995,2.69987581539856,0.371639399437799
Iran,2022.0,11.3886353724995,2.40236604365308,0.380360591270035
Iran,2023.0,11.3886353724995,2.44977869717701,0.351518326175309
Iraq,2000.0,-6.66212529091974,11.579236426757,-6.61645727484025e-05
Iraq,2001.0,-6.66212529091974,11.579236426757,-0.0183987197639496
Iraq,2002.0,-6.66212529091974,11.579236426757,-0.0009900252023457
Iraq,2003.0,-6.66212529091974,11.579236426757,4.56171717525217
Iraq,2004.0,-6.66212529091974,11.579236426757,0.818918786960291
Iraq,2005.0,-6.66212529091974,11.579236426757,1.02925980764254
Iraq,2006.0,4.11591917217398,11.579236426757,0.587900739517653
Iraq,2007.0,17.4694327663084,11.579236426757,1.09391286623188
Iraq,2008.0,21.6088001159731,11.579236426757,1.40995173662765
Iraq,2009.0,-1.01067925411065,11.579236426757,1.43142990859109
Iraq,2010.0,4.68412757383414,11.579236426757,1.00796493975113
Iraq,2011.0,14.065166727563,11.579236426757,1.12086339764167
Iraq,2012.0,13.5507635163078,11.579236426757,1.55961531280073
Iraq,2013.0,6.85843921497559,11.579236426757,-0.995279210263068
Iraq,2014.0,6.94151191976759,11.579236426757,-4.45521124532956
Iraq,2015.0,-1.65602101285884,11.579236426757,-4.54159235443502
Iraq,2016.0,1.29416694062961,14.1382651565459,-3.75180911604806
Iraq,2017.0,7.95462137277485,15.1161609151855,-2.68799428357231
Iraq,2018.0,15.1162785714327,12.3214408602116,-2.14854834807913
Iraq,2019.0,6.74664580876131,11.824461992369,-1.31640616709339
Iraq,2020.0,-3.48598226553262,14.7022768430631,-1.58049696252586
Iraq,2021.0,11.7148037882244,12.2155775212943,-1.25770209772783
Iraq,2022.0,20.1861883343541,7.95463364666726,-0.726653366772653
Iraq,2023.0,10.5528397110428,8.07390544982739,-1.99474822313262
Israel,2000.0,-1.50638440040569,19.4905310721105,5.89507316780042
Israel,2001.0,-1.50479208004928,19.4905310721105,1.31205425123863
Israel,2002.0,-1.02974227048974,19.4905310721105,1.26264306760422
Israel,2003.0,0.483072248827398,19.4905310721105,2.52798678419127
Israel,2004.0,1.67992421071552,19.4905310721105,2.10420736029139
Israel,2005.0,3.07761822143695,19.4905310721105,3.26627070729098
Israel,2006.0,4.38431465173998,19.4905310721105,9.05944013221796
Israel,2007.0,2.97046995803015,19.4905310721105,4.76393877718242
Israel,2008.0,1.21601040910127,19.4905310721105,4.64409119960907
Israel,2009.0,3.50950718493218,19.4905310721105,2.15877755898524
Israel,2010.0,3.44068472395444,19.4905310721105,2.91418894955553
Israel,2011.0,1.69641359596817,19.4905310721105,3.22758725723671
Israel,2012.0,0.372815009769858,19.4905310721105,3.42096752579402
Israel,2013.0,2.92178918884548,19.4905310721105,3.96752765564861
Israel,2014.0,4.16478994153455,19.4905310721105,1.9201815482971
Israel,2015.0,5.31773489785977,19.4905310721105,3.73553271836246
Israel,2016.0,3.95715398954873,19.4905310721105,3.72366398162517
Israel,2017.0,3.68400955478089,19.4905310721105,4.71262751632939
Israel,2018.0,2.89676496417534,19.4905310721105,5.71739368118438
Israel,2019.0,3.33539487166388,19.4905310721105,4.33363467004394
Israel,2020.0,4.06297123233132,19.4905310721105,5.1047506129271
Israel,2021.0,3.25786455118922,19.4905310721105,3.86849852798664
Israel,2022.0,3.25680093884263,19.4905310721105,4.35725962102686
Israel,2023.0,3.63228386473286,19.4905310721105,3.15027018997193
Israel,2024.0,3.09280551375385,19.4905310721105,3.11049677063416
Italy,2000.0,-0.270230356072507,19.4905310721105,1.14581409094162
Italy,2001.0,0.15478537448926,19.4905310721105,1.26941636801649
Italy,2002.0,-0.489738960441859,19.4905310721105,1.3449900649055
Italy,2003.0,-0.766212290849885,19.4905310721105,1.23649728851371
Italy,2004.0,-0.4953081424742,19.4905310721105,1.10881762156492
Italy,2005.0,-0.896244191801555,19.4905310721105,1.9711754818286
Italy,2006.0,-1.44603855867144,19.4905310721105,2.91006549515942
Italy,2007.0,-1.35566295251184,19.4905310721105,2.9684958153757
Italy,2008.0,-2.68669173430211,19.4905310721105,-0.393031898243064
Italy,2009.0,-1.77411764067094,19.4905310721105,0.751632233908177
Italy,2010.0,-3.24412215335914,19.4905310721105,0.462974196548407
Italy,2011.0,-2.74163808728921,19.4905310721105,1.49396922230512
Italy,2012.0,-0.215238993496647,19.4905310721105,0.0016635941816028
Italy,2013.0,1.03825599780866,19.4905310721105,0.907076904789882
Italy,2014.0,1.70979552518119,19.4905310721105,0.783743281747353
Italy,2015.0,1.23326652485505,19.4905310721105,0.720886367724088
Italy,2016.0,2.46140246001819,19.4905310721105,1.35957350873308
Italy,2017.0,2.47968309636806,19.4905310721105,0.44334154868577
Italy,2018.0,2.57144669559437,19.4905310721105,2.10769610409513
Italy,2019.0,3.23388196417885,19.4905310721105,1.77066894209208
Italy,2020.0,3.9369545603398,19.4905310721105,-0.893869914296467
Italy,2021.0,2.1243004153607,19.4905310721105,1.20474315612308
Italy,2022.0,-1.72642752142058,19.4905310721105,2.94181405797187
Italy,2023.0,0.141483235698338,19.4905310721105,1.82329512104505
Italy,2024.0,1.1277967732789,19.4905310721105,0.917841215922769
Japan,2000.0,2.63045548903539,19.4905310721105,0.215124715468568
Japan,2001.0,1.97087092323799,19.4905310721105,0.112602474486226
Japan,2002.0,2.60256520794997,19.4905310721105,0.276304070175934
Japan,2003.0,3.08393890811207,19.4905310721105,0.194079344432153
Japan,2004.0,3.71938350458584,19.4905310721105,0.153847735604894
Japan,2005.0,3.52114065640567,19.4905310721105,0.113001254131506
Japan,2006.0,3.79586172862876,19.4905310721105,-0.0520879011005219
Japan,2007.0,4.62330048259255,19.4905310721105,0.472322726975048
Japan,2008.0,2.78294234789655,19.4905310721105,0.482208589465112
Japan,2009.0,2.75409583494435,19.4905310721105,0.231146374633737
Japan,2010.0,3.83547896264376,19.4905310721105,0.12920448958805
Japan,2011.0,2.07915328846556,19.4905310721105,-0.0136482744839263
Japan,2012.0,0.95844261141204,19.4905310721105,0.0087202015018961
Japan,2013.0,0.889785415808863,19.4905310721105,0.204293384186424
Japan,2014.0,0.742322049627638,19.4905310721105,0.403354543401037
Japan,2015.0,3.0702796590698,19.4905310721105,0.118161987748241
Japan,2016.0,3.93809128404804,19.4905310721105,0.818481615264516
Japan,2017.0,4.12036966283801,19.4905310721105,0.381319638034274
Japan,2018.0,3.51661817468288,19.4905310721105,0.501685482403774
Japan,2019.0,3.45076611445328,19.4905310721105,0.780785313301259
Japan,2020.0,2.96847858242384,19.4905310721105,1.23830386396694
Japan,2021.0,3.89996604353179,19.4905310721105,0.695100892094565
Japan,2022.0,2.11637961936876,19.4905310721105,1.12971840820325
Japan,2023.0,3.71672795030717,19.4905310721105,0.47897443130528
Japan,2024.0,4.82480926257698,19.4905310721105,0.426561392377945
Pakistan,2000.0,-0.0854401858342493,33.9710548459949,0.309595026317044
Pakistan,2001.0,1.93318034244488,34.0766802397019,0.38910658649849
Pakistan,2002.0,3.93573326208505,35.8988355617632,0.843517300073237
Pakistan,2003.0,3.17962013910419,33.6209986126639,0.475207711805665
Pakistan,2004.0,-0.617928012719509,28.4088516196786,0.845585701616171
Pakistan,2005.0,-2.48346235681318,24.210552615942,1.51575083116461
Pakistan,2006.0,-4.16812395772995,23.6950181138025,2.63975006245443
Pakistan,2007.0,-4.50796175781862,23.5958874143371,3.03571933817685
Pakistan,2008.0,-7.74194351471585,25.3102850589533,2.68936656124595
Pakistan,2009.0,-2.13167355660601,31.159653742874,1.24801305527951
Pakistan,2010.0,-0.688324235118166,32.820003146751,1.02791108080423
Pakistan,2011.0,-0.957124213324854,28.6015042190889,0.575055145839944
Pakistan,2012.0,-0.936399348037174,25.9068400477172,0.343453048660945
