Country,Year,Magnitude,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,Total Affected,Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
France,2016,0.0,5.0,28.0,2016.0,6.0,21.0,4.0,24.0,20000.0,20024.0,2400000.0,3136795.0,76.5112162
France,2017,88.33333333333333,5.333333333333333,14.333333333333334,2017.0,5.333333333333333,15.333333333333334,1.0,7.666666666666667,4053.3333333333335,4061.0,183333.33333333334,234618.66666666666,78.14100176
France,2018,28.285714285714285,4.571428571428571,15.428571428571429,2018.0,4.714285714285714,13.714285714285714,3.4285714285714284,15.142857142857142,712.8571428571429,728.0,130285.71428571429,162756.2857142857,80.04959626
France,2019,46.39,9.8,18.9,2019.0,10.1,14.1,145.1,2.7,321.5,324.2,41500.0,50920.1,81.50030941
France,2020,0.0,5.25,14.125,2020.0,5.375,13.5,243.0,4.0,1954.375,1958.375,127500.0,154534.75,82.50568385
France,2021,16.666666666666668,7.555555555555555,15.11111111111111,2021.0,7.555555555555555,17.11111111111111,0.2222222222222222,0.7777777777777778,266.1111111111111,266.8888888888889,625888.8888888889,724562.3333333334,86.38165694
France,2022,7.0,6.333333333333333,15.333333333333334,2022.0,7.166666666666667,11.5,802.1666666666666,13.0,10050.0,10063.0,0.0,0.0,93.29460735000002
France,2023,70.2,9.625,10.875,2023.125,8.5,8.625,342.125,15.125,1298.5,65938.625,266875.0,274746.5,97.13499264
France,2024,25.0,6.75,20.25,2024.0,7.0,14.5,2.25,6.75,808.75,815.5,0.0,0.0,100.0
Germany,2001,100.0,7.0,6.0,2001.0,7.0,7.0,6.0,0.0,0.0,0.0,300000.0,531476.0,56.44657635
Germany,2002,66.0,5.6,15.2,2002.0,5.6,17.2,9.8,25.4,66120.0,66145.4,2730000.0,4760921.6,57.34184015000001
Germany,2003,0.0,5.0,3.0,2003.0,5.0,3.3333333333333335,3123.3333333333335,0.0,0.0,0.0,650000.0,1108391.3333333333,58.64355298
Germany,2004,102.4,6.5,8.5,2004.0,6.5,9.0,1.0,0.0,75.0,75.0,71000.0,117913.5,60.21357973
Germany,2005,45.25,6.75,16.0,2005.0,6.75,18.5,1.0,41.75,112.5,154.25,197500.0,317236.25,62.25647853
Germany,2006,-3.3333333333333335,4.5,16.666666666666668,2006.0,4.666666666666667,17.333333333333332,4.333333333333333,50.0,166.66666666666666,216.66666666666666,0.0,0.0,64.26483222
Germany,2007,66.66666666666667,3.3333333333333335,16.666666666666668,2007.0,3.3333333333333335,18.333333333333332,6.333333333333333,43.333333333333336,0.0,43.333333333333336,1833333.3333333333,2773655.0,66.09810297
Germany,2008,110.0,3.5,29.0,2008.0,4.5,2.0,4.0,0.0,0.0,0.0,1350000.0,1966907.0,68.63567228
Germany,2009,-14.9,6.5,17.0,2009.25,3.75,18.75,4.0,0.0,0.0,0.0,17500.0,25587.75,68.39164268
Germany,2010,32.5,8.25,21.25,2010.0,8.5,15.25,2.0,0.0,350.0,350.0,250000.0,359643.5,69.51329329
Germany,2012,0.0,7.0,3.5,2012.0,7.0,15.5,3.0,0.0,0.0,0.0,0.0,0.0,73.19159161
Germany,2013,40.0,8.5,21.5,2013.0,8.75,20.75,5.25,0.5,150000.0,150000.5,4425000.0,5958494.25,74.26372907
Germany,2014,0.0,6.5,18.0,2014.0,6.5,19.5,4.0,0.5,0.0,0.5,200000.0,265011.5,75.46845568
Germany,2016,91554.92,5.0,31.0,2016.0,6.0,7.0,7.0,0.0,0.0,0.0,2000000.0,2613996.0,76.5112162
Germany,2017,0.0,7.0,21.333333333333332,2017.0,7.0,23.0,2.0,8.0,200.0,208.0,299666.6666666667,383494.6666666667,78.14100176
Germany,2018,84.0,4.0,8.5,2018.0,4.0,9.0,2.5,6.0,0.0,6.0,294237.5,367569.0,80.04959626
Germany,2019,26.7,4.666666666666667,17.666666666666668,2019.0,4.666666666666667,24.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,81.50030941
Germany,2020,0.0,2.0,9.0,2020.0,2.0,9.0,0.0,33.0,0.0,33.0,0.0,0.0,82.50568385
Germany,2021,2862.943333333333,7.666666666666667,20.333333333333332,2021.0,7.666666666666667,22.0,75.66666666666667,334.6666666666667,200.0,534.6666666666666,13333333.333333334,15435375.666666666,86.38165694000001
Germany,2022,48.075,2.5,23.0,2022.0,3.5,17.5,2045.0,0.5,0.0,0.5,255789.0,274173.5,93.29460735
Germany,2023,0.0,9.0,12.25,2023.0,9.25,13.75,1595.0,0.0,0.0,0.0,0.0,0.0,97.13499264
Germany,2024,0.0,5.0,31.0,2024.0,6.0,4.0,12.0,9.0,3398.0,3407.0,4500000.0,4500000.0,100.0
India,2000,24880.45,7.4,9.65,2000.05,7.25,11.6,140.5,2.7,5008644.3,5021247.0,74775.0,136214.2,54.89515197000001
India,2001,5243.128571428571,6.9523809523809526,7.571428571428571,2001.0,7.0,9.523809523809524,1002.1428571428571,7945.333333333333,1193280.4285714286,1286559.0952380951,142139.2380952381,251811.95238095237,56.44657635
India,2002,51795.63888888889,7.333333333333333,9.444444444444445,2002.0,7.055555555555555,11.11111111111111,166.16666666666666,16.666666666666668,19001297.222222224,19001602.777777776,53439.444444444445,93194.5,57.34184015
India,2003,6949.941176470588,5.882352941176471,13.882352941176471,2003.0588235294117,6.0588235294117645,11.705882352941176,132.41176470588235,271.11764705882354,462181.76470588235,476355.5294117647,36058.82352941176,61488.117647058825,58.64355298
India,2004,1287.0142857142857,7.857142857142857,13.285714285714286,2004.0,8.285714285714286,14.142857142857142,2533.8571428571427,987.5714285714286,4821228.428571428,4837216.0,542685.7142857143,901267.8571428572,60.21357973
India,2005,60160.27741935484,7.483870967741935,14.709677419354838,2005.0645161290322,7.290322580645161,14.935483870967742,162.61290322580646,219.4516129032258,909630.8387096775,924818.0322580645,233548.38709677418,375139.12903225806,62.25647853
India,2006,71578.5,6.75,16.0,2006.0,7.4,8.65,71.55,23.9,161700.0,369223.9,169500.0,263752.35,64.26483222
India,2007,97737.34,7.2,12.45,2007.05,7.3,11.6,111.8,1.65,1907150.0,1907151.65,18807.55,28454.0,66.09810297
India,2008,84990.36363636363,7.181818181818182,14.0,2008.090909090909,6.545454545454546,12.454545454545455,164.36363636363637,4.545454545454546,1053547.0909090908,1271733.4545454546,15454.545454545454,22516.727272727272,68.63567228
India,2009,20328.70588235294,6.882352941176471,13.529411764705882,2009.0,7.764705882352941,14.0,129.64705882352942,6.9411764705882355,652501.2352941176,652743.4705882353,160823.5294117647,235150.88235294117,68.39164268
India,2010,26403.666666666668,6.222222222222222,12.666666666666666,2010.0,6.444444444444445,13.777777777777779,74.66666666666667,16.944444444444443,187343.5,237749.33333333334,119388.88888888889,171749.72222222222,69.51329329
India,2011,17932.976923076923,7.538461538461538,15.76923076923077,2011.0,8.076923076923077,16.76923076923077,79.84615384615384,19.23076923076923,961851.4615384615,986870.6923076923,156355.76923076922,218045.92307692306,71.70772361
India,2012,36663.2,7.4,17.1,2012.1,6.4,17.7,59.9,0.0,428086.0,431836.0,24400.0,33337.1,73.19159161
India,2013,14173.280833333336,7.083333333333333,14.416666666666666,2013.0,7.25,18.666666666666668,593.25,378.9166666666667,1392023.3333333333,1392402.25,198122.58333333334,266782.5,74.26372907
India,2014,6957.754375,7.0,15.1875,2014.0,7.125,15.3125,67.0,5.25,343998.75,384641.5,1466562.5,1943278.75,75.46845568
India,2015,41855.58772727272,6.090909090909091,14.0,2015.0454545454545,6.681818181818182,18.136363636363637,154.54545454545453,77.04545454545455,15750106.227272727,15752642.227272727,315863.63636363635,418041.36363636365,75.55797677
India,2016,21493.317499999997,5.8125,13.25,2016.0,6.3125,14.875,70.5625,19.5625,113531.25,238550.8125,160875.0,210263.375,76.5112162
India,2017,2817.458888888889,6.5,15.0,2017.0,6.833333333333333,17.38888888888889,130.33333333333334,2.4444444444444446,1240836.1666666667,1244177.5,117611.11111111111,150511.33333333334,78.14100176
India,2018,23.921739130434784,6.521739130434782,12.478260869565217,2018.0434782608695,6.521739130434782,14.521739130434783,60.69565217391305,31.26086956521739,1397286.043478261,1407015.1304347827,265607.82608695654,331804.0869565217,80.04959626
India,2019,3.0142857142857147,6.928571428571429,9.857142857142858,2019.0,7.571428571428571,10.0,173.42857142857142,130.57142857142858,1657142.857142857,1657273.4285714286,843571.4285714285,1035053.0,81.50030941
India,2020,27.727272727272727,6.181818181818182,11.727272727272727,2020.0,6.454545454545454,14.727272727272727,210.54545454545453,0.18181818181818182,1786213.6363636365,1786213.8181818181,2402727.272727273,2912196.090909091,82.50568385
India,2021,30.178947368421053,7.526315789473684,13.421052631578947,2021.0,7.684210526315789,18.157894736842106,111.89473684210526,33.36842105263158,201722.47368421053,201779.52631578947,411052.63157894736,475856.36842105264,86.38165694
India,2022,6.428571428571429,6.714285714285714,10.714285714285714,2022.0,7.714285714285714,15.857142857142858,315.7142857142857,180.0,313571.4285714286,313751.4285714286,600000.0,643124.0,93.29460735
India,2023,18.705882352941178,7.294117647058823,15.470588235294118,2023.0,7.647058823529412,15.235294117647058,125.58823529411765,49.705882352941174,896533.5294117647,896595.0,7529.411764705882,7751.470588235294,97.13499264
India,2024,16.7,6.866666666666666,15.8,2024.0,7.266666666666667,17.066666666666666,100.46666666666667,1715.2,1255079.5333333334,1257002.4,14220.0,14220.0,100.0
Iran,2000,3266.04,3.6,8.8,2000.0,3.6,9.0,17.6,3.0,580.0,1783.0,1200.0,2186.0,54.89515197000001
Iran,2001,22974.98,8.0,9.0,2001.0,8.0,9.8,95.2,56.8,241250.0,241306.8,20760.0,36778.2,56.44657635
Iran,2002,12732.011111111111,5.777777777777778,16.333333333333332,2002.0,5.777777777777778,17.22222222222222,32.333333333333336,156.22222222222223,38416.666666666664,39072.88888888889,40340.0,70350.0,57.34184015
Iran,2003,432.5428571428571,6.285714285714286,16.142857142857142,2003.0,6.285714285714286,16.285714285714285,3831.0,3249.0,29792.85714285714,42631.857142857145,74643.42857142857,127283.28571428571,58.64355298
Iran,2004,145568.76666666666,6.333333333333333,17.333333333333332,2004.0,6.333333333333333,23.666666666666668,23.0,107.0,906.6666666666666,2347.0,55080.0,91474.66666666667,60.21357973
Iran,2005,3615.9666666666667,5.0,16.77777777777778,2005.0,5.111111111111111,13.777777777777779,81.55555555555556,180.11111111111111,14029.666666666666,14404.222222222223,8888.888888888889,14277.888888888889,62.25647853000001
Iran,2006,4581.775,3.75,18.5,2006.0,3.75,19.75,19.25,373.5,42450.0,42823.5,14565.5,22664.75,64.26483222
Iran,2007,5910.0,6.0,16.5,2007.0,6.0,19.5,12.0,4.5,92500.0,92504.5,11000.0,16642.0,66.09810297
Iran,2008,1421.3200000000002,6.4,5.4,2008.0,6.4,5.8,11.2,59.0,4380.0,4439.0,0.0,0.0,68.63567228
Iran,2009,5.0,11.0,3.0,2009.0,11.0,3.0,0.0,269.0,0.0,269.0,0.0,0.0,68.39164268
Iran,2010,5.58,7.8,19.8,2010.0,7.8,20.0,2.0,100.6,150.0,950.6,0.0,0.0,69.51329329
Iran,2012,2876.825,7.75,11.75,2012.0,7.75,12.5,79.75,566.75,16510.0,17076.75,125000.0,170784.75,73.19159161
Iran,2013,6.633333333333333,6.333333333333333,17.666666666666668,2013.0,6.333333333333333,17.666666666666668,15.0,332.3333333333333,1166.6666666666667,1999.0,200000.0,269310.3333333333,74.26372907
Iran,2014,101845.40000000001,5.0,7.0,2014.0,5.0,10.0,12.666666666666666,93.33333333333333,146766.66666666666,150860.0,31333.333333333332,41518.333333333336,75.46845568
Iran,2015,155321.606,6.6,13.0,2015.0,6.6,15.4,10.4,6.0,4880.0,5286.0,127200.0,168347.4,75.55797677
Iran,2016,0.0,9.0,1.0,2016.0,9.0,2.0,4.0,0.0,0.0,2000.0,0.0,0.0,76.5112162
Iran,2017,8165.134000000001,8.0,14.0,2017.0,8.0,15.2,101.8,1907.4,40400.0,42676.4,226000.0,289220.6,78.14100176
Iran,2018,85053.9025,9.0,19.5,2018.0,9.0,19.75,2.75,350.75,5436.25,6537.0,46500.0,58088.75,80.04959626
Iran,2019,2.3200000000000003,6.8,11.2,2019.0,7.0,10.0,16.6,357.2,2004520.0,2005277.2,534000.0,655212.2,81.50030941
Iran,2020,24110.268888888888,5.444444444444445,18.666666666666668,2020.0,6.0,15.11111111111111,5.777777777777778,12.222222222222221,27060.0,27072.222222222223,262000.0,317553.8888888889,82.50568385
Iran,2021,2.542857142857143,5.571428571428571,9.285714285714286,2021.142857142857,6.714285714285714,11.428571428571429,3.7142857142857144,42.142857142857146,743156.0,743198.1428571428,25000.0,28941.428571428572,86.38165694
Iran,2022,2.34,5.2,9.2,2022.0,5.2,12.6,20.6,245.2,39655.8,39931.0,68800.0,73745.0,93.29460735
Iran,2023,2.8666666666666667,4.0,21.0,2023.0,4.0,22.5,1.5,762.5,50535.5,51298.0,50833.333333333336,52332.666666666664,97.13499264
Iran,2024,0.9800000000000001,5.2,21.2,2024.0,5.6,13.2,9.6,24.0,60967.4,60991.4,0.0,0.0,100.0
Iraq,2003,0.0,4.0,28.0,2003.0,6.0,29.0,0.0,0.0,17227.0,17227.0,0.0,0.0,58.64355298
Iraq,2006,48800.0,6.5,4.5,2006.0,6.5,9.5,10.0,10.0,29945.0,29955.0,650.0,1011.5,64.26483222
Iraq,2007,0.0,8.0,14.0,2007.0,10.0,3.0,24.0,0.0,4696.0,4696.0,0.0,0.0,66.09810297
Iraq,2008,1655.0,8.5,8.5,2008.0,10.0,19.0,7.5,0.0,446.0,746.0,0.0,0.0,68.63567228
Iraq,2009,0.0,10.0,30.0,2009.0,11.0,2.0,2.0,0.0,3000.0,3000.0,0.0,0.0,68.39164268
Iraq,2011,0.0,4.0,22.0,2011.0,4.0,22.0,6.0,1.0,0.0,2001.0,0.0,0.0,71.70772361
Iraq,2012,0.0,12.0,25.0,2012.0,12.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,73.19159161
Iraq,2013,0.0,11.0,18.0,2013.0,11.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,74.26372907
Iraq,2015,0.0,9.5,21.5,2015.0,10.0,30.5,29.0,1108.5,32500.0,33608.5,0.0,0.0,75.55797677
Iraq,2017,7.3,11.0,12.0,2017.0,11.0,12.0,10.0,469.0,5500.0,5969.0,0.0,0.0,78.14100176
Iraq,2018,0.0,11.0,22.0,2018.0,11.0,23.0,21.0,0.0,25000.0,25000.0,0.0,0.0,80.04959626
Iraq,2019,0.0,3.0,24.0,2019.0,4.0,2.0,10.0,0.0,5865.0,5865.0,0.0,0.0,81.50030941
Iraq,2020,0.0,3.0,18.0,2020.0,3.0,21.0,8.0,0.0,1500.0,1500.0,100000.0,121204.0,82.50568385
Iraq,2021,0.0,7.666666666666667,15.0,2021.6666666666667,10.0,15.666666666666666,5.333333333333333,1.0,2336900.0,2336901.0,4666.666666666667,5402.333333333333,86.38165694000001
Iraq,2022,0.0,5.0,1.0,2022.0,5.0,4.0,1.0,5000.0,0.0,5000.0,0.0,0.0,93.29460735
Iraq,2023,0.0,4.0,10.0,2023.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,97.13499264
Iraq,2024,0.0,3.0,18.0,2024.0,3.0,21.0,3.0,17.0,18000.0,18017.0,0.0,0.0,100.0
Israel,2000,48.333333333333336,5.333333333333333,6.333333333333333,2000.0,5.666666666666667,12.666666666666666,5.0,0.0,183.0,183.0,916.6666666666666,1670.0,54.89515197
Israel,2010,0.0,6.5,10.5,2010.0,6.5,12.0,23.0,11.0,10000.0,10011.0,135000.0,194207.5,69.51329329
Israel,2013,0.0,12.0,2.0,2013.0,12.0,15.0,4.0,3000.0,2000000.0,2003000.0,0.0,0.0,74.26372907
Israel,2015,0.0,9.0,8.0,2015.0,9.0,10.0,0.0,200.0,0.0,200.0,0.0,0.0,75.55797677
Israel,2016,0.0,11.0,18.0,2016.0,11.0,26.0,0.0,137.0,60000.0,60137.0,520000.0,679639.0,76.5112162
Israel,2018,17900.1,4.0,24.0,2018.0,4.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,80.04959626
Israel,2020,0.0,5.5,6.5,2020.0,5.5,9.0,3.5,0.0,10.5,10.5,290000.0,351491.0,82.50568385
Italy,2000,0.0,9.75,11.75,2000.0,9.75,18.0,11.0,5.5,12575.0,12580.5,2012500.0,3666079.75,54.89515197
Italy,2001,23.0,7.666666666666667,12.666666666666666,2001.0,7.666666666666667,13.666666666666666,0.6666666666666666,0.0,0.0,0.0,92700.0,164226.33333333334,56.44657635000001
Italy,2002,3739.525,8.125,12.25,2002.0,7.625,11.5,4.625,7.75,2499.625,3694.875,236500.0,412438.75,57.34184015
Italy,2003,7466.25,5.0,19.75,2003.0,5.25,20.75,5023.0,0.5,395.0,395.5,1441588.0,2458220.75,58.64355298
Italy,2004,0.0,11.0,13.0,2004.0,11.0,14.0,2.0,0.0,200.0,200.0,0.0,0.0,60.21357973
Italy,2005,-21.0,12.0,27.0,2006.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,62.25647853
Italy,2006,0.0,3.5,15.0,2006.0,3.5,15.0,2.5,4.5,75.0,79.5,0.0,0.0,64.26483222
Italy,2007,22.5,6.5,0.0,2007.0,7.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,66.09810297
Italy,2008,1808.3333333333333,8.0,17.333333333333332,2008.0,8.0,19.333333333333332,3.0,0.0,100.0,100.0,92666.66666666667,135012.33333333334,68.63567228
Italy,2009,-1.94,6.8,14.4,2009.0,6.8,17.0,68.0,428.0,0.0,15428.0,527000.0,770561.8,68.39164268
Italy,2010,6241.666666666667,11.0,13.333333333333334,2010.0,11.333333333333334,4.666666666666667,1.0,1.6666666666666667,10366.666666666666,10368.333333333334,290666.6666666667,418145.3333333333,69.51329329
Italy,2011,15.666666666666666,9.666666666666666,15.333333333333334,2011.0,9.666666666666666,18.666666666666668,8.666666666666666,0.0,0.0,0.0,181666.66666666666,253343.33333333334,71.70772361
Italy,2012,-2.6399999999999997,5.8,12.2,2012.0,6.6,15.4,15.0,80.0,6200.0,9080.0,3427520.2,4682942.6,73.19159161
Italy,2013,0.0,11.0,18.0,2013.0,11.0,19.0,18.0,0.0,2700.0,2700.0,780000.0,1050311.0,74.26372907
Italy,2014,2251.2,5.6,14.2,2014.0,5.8,10.4,3.0,0.2,1738.0,1938.2,217400.0,288067.4,75.46845568
Italy,2015,66.66666666666667,7.0,9.0,2015.0,7.0,12.333333333333334,2.3333333333333335,0.0,183.33333333333334,183.33333333333334,381000.0,504248.3333333333,75.55797677
Italy,2016,4.7,9.75,25.25,2016.0,9.75,26.25,74.5,111.0,7532.25,7643.25,1375000.0,1797122.5,76.5112162
Italy,2017,1.5999999999999999,7.5,11.0,2017.0,7.5,11.666666666666666,7.5,8.833333333333334,766.6666666666666,775.5,443750.0,567883.5,78.14100176
Italy,2018,8.0,8.0,19.4,2018.0,8.2,15.8,4.6,5.6,504.6,510.2,243000.0,303561.8,80.04959626
Italy,2019,0.0,9.0,16.5,2019.0,9.0,18.333333333333332,1.1666666666666667,0.0,290.3333333333333,290.3333333333333,0.0,0.0,81.50030941
Italy,2020,0.0,8.857142857142858,14.571428571428571,2020.0,8.857142857142858,16.428571428571427,2.0,3.4285714285714284,1720.0,1723.4285714285713,18571.428571428572,22509.14285714286,82.50568385
Italy,2021,0.0,7.0,18.0,2021.0,7.0,19.0,0.5,0.0,5800.0,5800.0,29500.0,34151.0,86.38165694
Italy,2022,6.8,7.666666666666667,14.666666666666666,2022.0,9.333333333333334,11.166666666666666,3007.8333333333335,8.833333333333334,46.666666666666664,55.5,0.0,0.0,93.29460735000002
Italy,2023,19.85,5.375,13.0,2023.125,5.625,9.5,1596.375,13.75,5962.5,5976.25,1231250.0,1267565.875,97.13499264
Italy,2024,0.0,6.0,12.0,2024.0,6.0,14.5,2.0,1.5,500.0,501.5,0.0,0.0,100.0
Japan,2000,37.35,7.25,12.625,2000.0,7.375,11.75,4.0,47.625,72011.25,72097.875,1248750.0,2274790.875,54.89515197
Japan,2001,40.300000000000004,5.5,15.833333333333334,2001.0,5.5,16.666666666666668,4.166666666666667,88.16666666666667,3457.6666666666665,3547.8333333333335,300000.0,531475.8333333334,56.44657635000001
Japan,2002,18.333333333333332,7.5,10.0,2002.0,7.5,11.0,1.1666666666666667,42.5,16798.666666666668,16841.166666666668,4250.0,7411.833333333333,57.34184015
Japan,2003,1407.4833333333333,7.5,19.166666666666668,2003.0,7.5,20.166666666666668,7.666666666666667,278.6666666666667,3765.5,4080.6666666666665,219833.33333333334,374863.6666666667,58.64355298
Japan,2004,715.2583333333333,8.583333333333334,14.666666666666666,2004.0,8.666666666666666,16.5,22.583333333333332,414.4166666666667,34237.166666666664,35134.916666666664,3757791.6666666665,6240770.916666667,60.21357973
Japan,2005,44.01666666666667,7.0,17.166666666666668,2005.1666666666667,5.166666666666667,17.0,22.666666666666668,324.5,46071.166666666664,46395.666666666664,238833.33333333334,383628.1666666667,62.25647853
Japan,2006,10804.0,6.8,15.4,2006.0,7.0,18.0,12.4,149.4,4517.4,4686.6,500000.0,778030.6,64.26483222
Japan,2007,389.9125,6.625,14.75,2007.0,6.75,16.75,10.875,558.125,8011.125,13652.75,1726250.0,2611648.375,66.09810297
Japan,2008,13108.425,6.75,16.0,2008.0,6.75,16.5,19.0,162.75,12567.5,12730.25,69250.0,100895.25,68.63567228
Japan,2009,37.699999999999996,7.833333333333333,12.166666666666666,2009.0,7.833333333333333,12.666666666666666,12.833333333333334,73.0,5400.0,5473.0,233333.33333333334,341172.3333333333,68.39164268
Japan,2010,17.5,7.0,18.5,2010.0,7.0,21.5,90.0,0.0,7500.0,7500.0,0.0,0.0,69.51329329
Japan,2011,75.88571428571429,6.571428571428571,12.857142857142858,2011.0,6.714285714285714,13.428571428571429,2853.714285714286,4061.1428571428573,52312.42857142857,56373.57142857143,30360000.0,42338535.428571425,71.70772361
Japan,2012,58.0,6.142857142857143,13.0,2012.0,6.142857142857143,18.0,24.714285714285715,371.7142857142857,14240.857142857143,14612.57142857143,243200.0,332278.71428571426,73.19159161
Japan,2013,4.68,6.6,12.0,2013.0,7.1,10.4,40.0,5593.5,7509.3,13102.8,22220.0,29920.3,74.26372907
Japan,2014,56.55384615384616,8.153846153846153,12.461538461538462,2014.0,8.153846153846153,15.461538461538462,23.153846153846153,1691.8461538461538,2994.6923076923076,4698.076923076923,513923.07692307694,680977.3846153846,75.46845568
Japan,2015,81.3,7.4,13.3,2015.0,7.4,13.8,7.1,1511.8,10582.8,12094.6,163020.0,215754.9,75.55797677
Japan,2016,1868.556,6.9,14.8,2016.0,6.9,16.0,10.1,366.1,40887.6,43652.8,5820000.0,7606727.9,76.5112162
Japan,2017,124.0,8.5,12.5,2017.0,8.5,13.75,12.25,87.75,11037.0,11199.75,550500.0,704495.75,78.14100176
Japan,2018,15737.358571428571,8.0,13.142857142857142,2018.0,8.285714285714286,8.571428571428571,62.142857142857146,7285.571428571428,221628.2857142857,228913.85714285713,4428571.428571428,5532284.571428572,80.04959626
Japan,2019,6739.565,8.2,19.9,2019.0,8.4,17.2,28.8,2461.8,51360.2,53822.0,2621000.0,3215938.8,81.50030941
Japan,2020,7226.955,9.0,13.5,2020.0,9.25,9.25,26.25,43.5,62500.0,62543.5,1500000.0,1818056.75,82.50568385
Japan,2021,2.35,4.666666666666667,10.666666666666666,2021.0,4.666666666666667,13.0,10.333333333333334,98.33333333333333,6574.5,6682.833333333333,1766666.6666666667,2045187.0,86.38165694000001
Japan,2022,47.18571428571429,7.714285714285714,14.571428571428571,2022.0,7.857142857142857,14.428571428571429,16.0,2109.0,3795.8571428571427,5904.857142857143,1670428.5714285714,1790487.857142857,93.29460735
Japan,2023,73.53333333333333,7.166666666666667,5.666666666666667,2023.0,7.166666666666667,7.166666666666667,2.5,33.833333333333336,1759.5,1802.3333333333333,0.0,0.0,97.13499264
Japan,2024,43.916666666666664,5.166666666666667,13.833333333333334,2024.0,6.166666666666667,14.333333333333334,116.33333333333333,6460.666666666667,68080.83333333333,89524.5,2716666.6666666665,2716666.6666666665,100.0
Pakistan,2000,11.5,6.0,0.0,2000.0,6.0,0.0,33.25,0.0,64.5,64.5,0.0,0.0,54.89515197
Pakistan,2001,18517.95,6.0,14.5,2001.1666666666667,4.5,16.833333333333332,42.833333333333336,48.5,219865.33333333334,219997.16666666666,41083.333333333336,72782.66666666667,56.44657635000001
Pakistan,2002,496.8,7.2,11.9,2002.0,7.2,12.5,21.3,15.1,15476.7,15991.8,3.0,5.2,57.34184015000001
Pakistan,2003,1108.0,5.833333333333333,10.166666666666666,2003.0,6.5,7.5,88.16666666666667,88.83333333333333,210961.16666666666,211466.66666666666,0.0,0.0,58.64355298
Pakistan,2004,1.375,6.75,11.25,2004.0,7.0,13.75,7.75,40.75,2691.25,3312.0,0.0,0.0,60.21357973
Pakistan,2005,30139.781818181815,6.545454545454546,9.545454545454545,2005.0,6.818181818181818,11.818181818181818,6745.818181818182,11735.454545454546,683915.7272727273,1150514.8181818181,475454.54545454547,763702.9090909091,62.25647853
Pakistan,2006,5040.888888888889,7.666666666666667,11.0,2006.0,8.11111111111111,10.222222222222221,57.0,70.0,222.22222222222223,914.4444444444445,0.0,0.0,64.26483222
Pakistan,2007,22110.5,5.4,19.1,2007.0,5.7,14.8,91.1,20.9,165250.2,165271.1,194711.8,294580.0,66.09810297
Pakistan,2008,49599.1,7.75,15.75,2008.0,7.75,19.5,62.25,83.0,91438.0,91521.0,28250.0,41159.5,68.63567228
Pakistan,2009,13643.333333333334,6.333333333333333,15.333333333333334,2009.0,6.333333333333333,16.666666666666668,34.0,26.666666666666668,25000.0,25026.666666666668,0.0,0.0,68.39164268
Pakistan,2010,26215.14285714286,4.428571428571429,15.285714285714286,2010.0,4.571428571428571,13.142857142857142,312.2857142857143,431.14285714285717,2913554.714285714,2913985.8571428573,1371142.857142857,1972490.142857143,69.51329329
Pakistan,2011,16337.1,4.5,15.0,2011.0,6.0,9.5,255.5,377.5,2700500.0,2700877.5,1250000.0,1743187.5,71.70772361
Pakistan,2012,24260.0,8.0,12.8,2012.0,8.4,19.8,134.2,580.4,1009532.4,1010112.8,500000.0,683138.6,73.19159161
Pakistan,2013,92557.058,6.4,15.6,2013.0,6.4,19.0,146.0,347.2,339404.0,339751.2,320000.0,430896.8,74.26372907
Pakistan,2014,84562.0,6.0,5.333333333333333,2014.0,7.333333333333333,21.666666666666668,136.66666666666666,251.66666666666666,843333.3333333334,843585.0,672666.6666666666,891321.6666666666,75.46845568
Pakistan,2015,23173.194,7.0,18.2,2015.0,7.2,18.4,189.2,232.9,202393.6,216016.5,100.0,132.3,75.55797677
Pakistan,2016,15909.585555555557,6.111111111111111,10.333333333333334,2016.0,6.111111111111111,14.222222222222221,45.44444444444444,55.55555555555556,359.44444444444446,1232.7777777777778,222.22222222222223,290.44444444444446,76.5112162
Pakistan,2017,0.0,4.5,15.666666666666666,2017.0,5.166666666666667,13.833333333333334,40.0,570.8333333333334,10385.0,10955.833333333334,18333.333333333332,23461.833333333332,78.14100176
Pakistan,2018,21.0,5.0,12.5,2018.0,5.0,18.5,120.0,0.0,2500.0,2500.0,0.0,0.0,80.04959626
Pakistan,2019,0.4666666666666666,5.583333333333333,15.666666666666666,2019.0833333333333,7.583333333333333,15.5,38.0,4567.666666666667,400947.0,405514.6666666667,1416.6666666666667,1738.25,81.50030941
Pakistan,2020,0.0,4.571428571428571,9.428571428571429,2020.0,5.428571428571429,10.571428571428571,90.0,62.714285714285715,365593.5714285714,365755.5714285714,214285.7142857143,259722.42857142858,82.50568385
Pakistan,2021,0.7375,7.25,15.875,2021.0,7.625,18.25,33.0,384.125,7986.25,8401.625,1250.0,1447.125,86.38165694
